Price,Displacement,Power,Torque,Cylinder_Config,Engine_Location,Fuel_System,Turbocharger,Emission_Norm,Fuel_Type,Fuel_Tank_Capacity,ARAI_Mileage,City_Mileage,Highway_Mileage,Body_Type,Length,Width,Height,Wheelbase,Kerb_Weight,GVW,Ground_Clearance,Boot_Space,Drivetrain,Gears,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Airbags,ABS,EBD,EBA,ESP,Traction_Control,Hill_Assist,ISOFIX,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Start/Stop_Button,Cruise_Control,Parking_Assistance,Rain_Wipers,Auto_Headlamps,Auto_Mirror,Adj_Steering,Seat_Height_Adjustment,Leather_Steering,Multi_Steering,Rear_Armrest,Cool_Glove_Box,Infotainment,Navigation_System,Bluetooth,USB,Multi_Display,Audiosystem,Make,Model,Variant,Cylinders,Valves/Cylinder,Doors,Seats,Number_of_Airbags
29500000,3982,505.0,685.0,V,"Front, Longitudinal",Injection,Yes,BS IV,Petrol,73.0,8.0,5.0,8.0,Coupe,4465,2153,1273,2704,1530,1997,122,261,Rear Wheel Drive,8,Ventilated Disc,Ventilated Disc,"Front independent double wishbone design coil springs, anti-roll bar and adaptive damping","Rear multi-link, coil springs, anti-roll bar and adaptive damping","Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,No,No,No,No,No,No,Electric Power,Only Front Windows,Yes,"Smart Key, Remote",Yes,Yes,"Rear sensors, Rear sensors with camera",Yes,Yes,Yes,"Rake, Reach",Electric Adjustment with Memory,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Aston Martin,Vantage,Coupe,8,4,2,2,6
38845823,5935,552.34,630.0,V,"Mid, Longitudinal",Injection,Yes,BS IV,Petrol,90.5,12.9,9.1,12.9,Sedan,5019,1929,1360,2989,1990,2081,108,300,Rear Wheel Drive,8,Ventilated Disc,Ventilated Disc,Independent Double Wish Bone - Coil Spring Suspension,"Independent, double-wishbone with coil springs, gas-pressurized shock absorbers and stabilizer bar","Front passenger frontal airbag, Front passenger side airbag, Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag",Yes,No,No,No,No,No,No,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,Yes,Yes,Front and rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Electric Adjustment with Memory,Yes,"Multifunction Steering Wheel, With gear shift paddles","Audio Controls, Cup Holders",Yes,Touch Sensitive,Yes,Yes,Yes,Yes,DVD Player with USB & Aux-in,Aston Martin,Rapide,Luxe,12,4,4,4,8
52000000,6496,789.0,718.0,V,"Front, Longitudinal",Injection,No,BS IV,Petrol,92.0,14.9,5.6,8.3,Coupe,4657,1971,1276,2720,1630,1997,135,261,All Wheel Drive,7,Ventilated Disc,Ventilated Disc,Double wishbone front axle,suspension with stabilizer bar,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,No,No,No,No,No,No,Electro-Hydraulic,All Windows,Yes,Smart Key,Yes,Yes,Front and rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Electric Adjustment with Memory,Yes,"Multifunction Steering Wheel, With gear shift paddles",Audio Controls,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Ferrari,812 Superfast,Superfast,12,4,2,2,4
354235,796,47.34,69.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,23.7,18.0,23.0,Hatchback,3430,1490,1475,2360,720,1185,160,177,Front Wheel Drive,5,Solid Disc,Drum,Mc Pherson Strut,Three Link Rigid Axle Suspension,Driver frontal airbag,No,No,No,No,No,No,No,Electric Power,Only Front Windows,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Not on offer,Maruti Suzuki,Alto 800 Tour,H1,3,4,5,5,2
356559,796,47.34,69.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,24.7,18.0,23.0,Hatchback,3395,1490,1475,2360,720,1185,160,177,Front Wheel Drive,5,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic","Coil Spring, Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm",Driver frontal airbag,No,No,No,No,No,No,No,Yes,Only Front Windows,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Not on offer,Maruti Suzuki,Alto 800 Tour,H1 (O),3,4,5,5,1
675090,1186,73.97,190.0,In-line,"Front, Transverse",Injection,Yes,BS VI,Diesel,37.0,20.7,20.7,23.08,Hatchback,3805,1680,1520,2450,1080,1475,170,256,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Front passenger frontal airbag, Driver frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,No,Yes,No,Yes,Yes,Yes,USB & Aux-in,Hyundai,Grand I10 Nios,Magna 1.2 Crdi,3,4,5,5,2
504990,1197,81.86,114.0,In-line,"Front, Transverse",Injection,Yes,BS VI,Petrol,37.0,20.7,20.045,18.5,Hatchback,3805,1680,1520,2450,935,1250,165,256,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,Only Front Windows,No,Remote,Yes,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,No,Yes,No,Yes,Yes,Yes,Not on offer,Hyundai,Grand I10 Nios,Era 1.2 Vtvt,4,4,5,5,2
589610,1197,81.86,114.0,In-line,"Front, Transverse",Injection,Yes,BS VI,Petrol,37.0,20.7,20.045,18.5,Hatchback,3805,1680,1520,2450,935,1250,165,256,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,No,Yes,No,Yes,Yes,Yes,USB & Aux-in,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,4,4,5,5,2
642610,1197,81.86,114.0,In-line,"Front, Transverse",Injection,Yes,BS VI,Petrol,37.0,20.7,20.045,18.5,Hatchback,3805,1680,1520,2450,935,1250,165,256,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,No,Yes,No,Yes,Yes,Yes,USB & Aux-in,Hyundai,Grand I10 Nios,Magna Amt 1.2 Vtvt,4,4,5,5,2
643350,1197,81.86,114.0,In-line,"Front, Transverse",Injection,Yes,BS VI,Petrol,37.0,20.7,20.045,18.5,Hatchback,3805,1680,1520,2450,935,1250,165,256,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,No,Touch Sensitive,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Grand I10 Nios,Sportz 1.2 Vtvt,4,4,5,5,2
703350,1197,81.86,114.0,In-line,"Front, Transverse",Injection,Yes,BS VI,Petrol,37.0,20.7,20.045,18.5,Hatchback,3805,1680,1520,2450,935,1250,165,256,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Grand I10 Nios,Sportz Amt 1.2 Vtvt,4,4,5,5,2
673350,1197,81.86,114.0,In-line,"Front, Transverse",Injection,Yes,BS VI,Petrol,37.0,20.7,20.045,18.5,Hatchback,3805,1680,1520,2450,935,1250,165,256,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Grand I10 Nios,Sportz Dual Tone 1.2 Vtvt,4,4,5,5,2
718950,1197,81.86,114.0,In-line,"Front, Transverse",Injection,Yes,BS VI,Petrol,37.0,20.7,20.045,18.5,Hatchback,3805,1680,1520,2450,935,1250,165,256,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,No,Smart Key,Yes,No,Rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Grand I10 Nios,Asta 1.2 Vtvt,4,4,5,5,2
790350,1186,73.97,190.0,In-line,"Front, Transverse",Injection,Yes,BS VI,Diesel,37.0,20.7,20.3,23.08,Hatchback,3805,1680,1520,2450,1080,1475,170,256,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,No,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Grand I10 Nios,Sportz Amt 1.2 Crdi,3,4,5,5,2
804450,1186,73.97,190.0,In-line,"Front, Transverse",Injection,Yes,BS VI,Diesel,37.0,20.7,20.3,23.08,Hatchback,3805,1680,1520,2450,1080,1475,170,256,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,No,Smart Key,Yes,No,Rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Grand I10 Nios,Asta 1.2 Crdi,3,4,5,5,2
643769,1197,81.86,114.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,43.0,20.14,15.7,14.9,Sedan,3995,1660,1520,2425,1135,1580,165,407,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,No,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,USB & Aux-in,Hyundai,Xcent,S 1.2,4,4,4,5,2
733734,1197,80.88,114.0,In-line,"Front, Longitudinal",Injection,Yes,BS IV,Petrol,43.0,17.36,15.7,14.9,Sedan,3995,1660,1520,2425,1135,1580,165,407,Front Wheel Drive,4,Solid Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Yes,No,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,No,Yes,Touch Sensitive,No,Yes,Yes,Yes,USB & Aux-in,Hyundai,Xcent,S At 1.2,4,4,4,5,2
705546,1197,80.88,114.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,43.0,20.14,15.7,14.9,Sedan,3995,1660,1520,2425,1100,1530,165,407,Front Wheel Drive,5,Solid Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,No,No,Rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,USB & Aux-in,Hyundai,Xcent,Sx 1.2,4,4,4,5,2
782346,1197,80.88,114.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Petrol,43.0,17.1,15.7,14.9,Sedan,3995,1660,1520,2425,1100,1530,165,407,Front Wheel Drive,5,Ventilated Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Smart Key,Yes,No,Rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,USB & Aux-in,Hyundai,Xcent,Sx 1.2 (O),4,4,4,5,2
742033,1120,71.02,180.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,43.0,21.66,19.0,20.4,Sedan,3995,1660,1520,2425,1100,1530,165,407,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,USB & Aux-in,Hyundai,Xcent,S 1.2 Crdi,3,4,4,5,2
581078,1197,81.86,114.0,In-line,"Front, Longitudinal",Injection,Yes,BS IV,Petrol,43.0,17.1,15.7,14.9,Sedan,3995,1660,1520,2425,1100,1530,165,407,Front Wheel Drive,5,Ventilated Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,Only Front Windows,No,Remote,No,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,No,Cup Holders,No,Yes,No,Yes,Yes,Yes,Not on offer,Hyundai,Xcent,E,4,4,4,5,2
798558,1120,73.97,190.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,43.0,25.4,19.0,20.4,Sedan,3995,1660,1520,2425,1100,1530,165,407,Front Wheel Drive,5,Ventilated Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,No,No,Rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,USB & Aux-in,Hyundai,Xcent,Sx 1.2 Crdi,3,4,4,5,2
875358,1120,71.02,190.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,43.0,25.4,19.0,20.4,Sedan,3995,1660,1520,2425,1100,1530,165,407,Front Wheel Drive,5,Ventilated Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Smart Key,Yes,No,Rear sensors with camera,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Xcent,Sx 1.2 Crdi (O),3,4,4,5,2
673261,1197,73.97,190.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,43.0,21.66,19.0,20.4,Sedan,3995,1660,1520,2425,1100,1530,165,407,Front Wheel Drive,5,Ventilated Disc,Drum,MacPherson Strut,Coupled Torsion Beam Axle,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,Only Front Windows,No,Remote,No,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,No,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,Not on offer,Hyundai,Xcent,E Crdi,4,4,4,5,2
662880,1198,75.95,104.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,41.0,19.34,20.045,18.5,Hatchback,3825,1665,1530,2450,930,1250,154,251,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,No,No,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Nissan,Micra,Xl (O) Cvt,3,12,5,5,2
781686,1198,75.95,104.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,41.0,19.34,20.045,18.5,Hatchback,3825,1665,1530,2450,871,1250,154,251,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors with camera,Yes,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,No,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Nissan,Micra,Xv Cvt,3,12,5,5,2
743504,1461,63.12,160.0,In-line,"Front, Transverse",Injection,No,BS IV,Diesel,41.0,23.08,20.3,23.08,Hatchback,3825,1665,1525,2450,1080,1475,150,251,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,No,No,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Nissan,Micra,Xld (O),4,8,5,5,2
812964,1461,63.12,160.0,In-line,"Front, Transverse",Injection,No,BS IV,Diesel,41.0,23.08,19.5,19.5,Hatchback,3825,1665,1525,2450,1001,1425,150,251,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger side airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,No,No,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,No,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Nissan,Micra,Xvd,4,2,5,5,2
942263,2523,62.14,195.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,60.0,15.96,9.4,13.6,SUV,4107,1745,1880,2680,1615,1965,180,1702,Front Wheel Drive,5,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Ellipitical leaf springs,Driver frontal airbag,No,No,No,No,No,No,No,Yes,All Windows,No,Remote,No,No,Rear sensors,No,No,Yes,No,No,No,No,Audio Controls,No,No,No,No,Yes,Yes,CD/MP3 Player,Mahindra,Bolero,Zlx,4,2,5,7,2
917055,2523,62.14,195.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,60.0,15.96,12.3,15.5,SUV,4107,1745,1880,2680,1615,2460,180,400,Front Wheel Drive,5,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Ellipitical leaf springs,Driver frontal airbag,No,No,No,No,No,No,No,Yes,All Windows,No,Remote,No,No,Rear sensors,No,No,Yes,No,No,No,No,Audio Controls,No,No,No,No,Yes,Yes,CD/MP3 Player,Mahindra,Bolero,Slx,4,2,5,7,2
860720,2523,62.14,195.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,60.0,15.96,12.3,15.5,SUV,4107,1745,1880,2680,1615,2460,180,400,Front Wheel Drive,5,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Ellipitical leaf springs,Driver frontal airbag,No,No,No,No,No,No,No,Yes,Only Front Windows,No,Remote,No,No,Rear sensors,No,No,Yes,No,No,No,No,Audio Controls,No,No,No,No,Yes,Yes,Not on offer,Mahindra,Bolero,Sle,4,2,5,7,2
815883,2523,62.14,195.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,60.0,15.96,9.4,13.6,SUV,4221,1745,1910,2794,1615,2460,183,400,Front Wheel Drive,5,Ventilated Disc,Drum,Rigid leaf spring,Rigid leaf spring,Driver frontal airbag,No,No,No,No,No,No,No,Yes,Only Front Windows,No,Remote,No,No,Rear sensors,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Not on offer,Mahindra,Bolero,Ex,4,2,5,7,2
773678,2523,62.14,195.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,60.0,15.96,9.4,13.6,SUV,4221,1745,1910,2794,1615,2460,183,400,Front Wheel Drive,5,Ventilated Disc,Drum,Rigid leaf spring,Rigid leaf spring,Driver frontal airbag,No,No,No,No,No,No,No,Yes,Only Front Windows,No,Remote,No,No,Rear sensors,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Not on offer,Mahindra,Bolero,Ex Non Ac,4,2,5,7,2
1102689,1248,89.0,200.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,43.0,28.09,28.09,20.4,Sedan,4490,1730,1485,2650,1105,1590,170,510,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,USB & Aux-in,Maruti Suzuki,Ciaz,1.3L Alpha Smart Hybrid,4,4,4,5,2
919689,1248,89.0,200.0,In-line,"Front, Transverse",Injection,No,BS IV,Diesel,43.0,28.09,28.09,20.4,Sedan,4490,1730,1485,2650,1105,1590,170,510,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Ciaz,1.3L Sigma Smart Hybrid,4,4,4,5,2
980689,1248,89.0,200.0,In-line,"Front, Transverse",Injection,No,BS IV,Diesel,43.0,28.09,28.09,20.4,Sedan,4490,1730,1485,2650,1105,1590,170,510,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Ciaz,1.3L Delta Smart Hybrid,4,4,4,5,2
1062689,1248,89.0,200.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,43.0,28.09,28.09,20.4,Sedan,4490,1730,1485,2650,1105,1590,170,510,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Ciaz,1.3L Zeta Smart Hybrid,4,4,4,5,2
819689,1462,103.0,138.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,43.0,21.56,12.0,14.9,Sedan,4490,1730,1485,2650,1010,1520,170,510,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,4,4,4,5,2
881689,1462,103.0,138.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,43.0,21.56,12.0,14.9,Sedan,4490,1730,1485,2650,1010,1520,170,510,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Ciaz,1.5L Delta Smart Hybrid,4,4,4,5,2
958689,1462,103.0,138.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,43.0,21.56,21.56,14.9,Sedan,4490,1730,1485,2650,1010,1520,170,510,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Ciaz,1.5L Zeta Smart Hybrid,4,4,4,5,2
997689,1462,103.0,138.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,43.0,21.56,12.0,14.9,Sedan,4490,1730,1485,2650,1010,1520,170,510,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,USB & Aux-in,Maruti Suzuki,Ciaz,1.5L Alpha Smart Hybrid,4,4,4,5,2
980689,1462,103.0,138.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,43.0,20.28,12.0,14.9,Sedan,4490,1730,1485,2650,1010,1520,170,510,Front Wheel Drive,4,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Ciaz,1.5L Delta At Smart Hybrid,4,4,4,5,2
